accX1_avg,accY1_avg,accZ1_avg,mgX1_avg,mgY1_avg,mgZ1_avg,accX2_avg,accY2_avg,accZ2_avg,mgX2_avg,mgY2_avg,mgZ2_avg,accX3_avg,accY3_avg,accZ3_avg,mgX3_avg,mgY3_avg,mgZ3_avg,accX1_stdev,accY1_stdev,accZ1_stdev,mgX1_stdev,mgY1_stdev,mgZ1_stdev,accX2_stdev,accY2_stdev,accZ2_stdev,mgX2_stdev,mgY2_stdev,mgZ2_stdev,accX3_stdev,accY3_stdev,accZ3_stdev,mgX3_stdev,mgY3_stdev,mgZ3_stdev,accX1_median,accY1_median,accZ1_median,mgX1_median,mgY1_median,mgZ1_median,accX2_median,accY2_median,accZ2_median,mgX2_median,mgY2_median,mgZ2_median,accX3_median,accY3_median,accZ3_median,mgX3_median,mgY3_median,mgZ3_median,accX1_min,accY1_min,accZ1_min,mgX1_min,mgY1_min,mgZ1_min,accX2_min,accY2_min,accZ2_min,mgX2_min,mgY2_min,mgZ2_min,accX3_min,accY3_min,accZ3_min,mgX3_min,mgY3_min,mgZ3_min,accX1_max,accY1_max,accZ1_max,mgX1_max,mgY1_max,mgZ1_max,accX2_max,accY2_max,accZ2_max,mgX2_max,mgY2_max,mgZ2_max,accX3_max,accY3_max,accZ3_max,mgX3_max,mgY3_max,mgZ3_max,accX1_mad,accY1_mad,accZ1_mad,mgX1_mad,mgY1_mad,mgZ1_mad,accX2_mad,accY2_mad,accZ2_mad,mgX2_mad,mgY2_mad,mgZ2_mad,accX3_mad,accY3_mad,accZ3_mad,mgX3_mad,mgY3_mad,mgZ3_mad,accX1_accY1_cor,accX2_accY2_cor,accX3_accY3_cor,accX1_accZ1_cor,accX2_accZ2_cor,accX3_accZ3_cor,accY1_accZ1_cor,accY2_accZ2_cor,accY3_accZ3_cor,mgX1_mgY1_cor,mgX2_mgY2_cor,mgX3_mgY3_cor,mgX1_mgZ1_cor,mgX2_mgZ2_cor,mgX3_mgZ3_cor,mgY1_mgZ1_cor,mgY2_mgZ2_cor,mgY3_mgZ3_cor,accX1_accY1_accZ1_fft,accX2_accY2_accZ2_fft,accX3_accY3_accZ3_fft,mgX1_mgY1_mgZ1_fft,mgX2_mgY2_mgZ2_fft,mgX3_mgY3_mgZ3_fft,accX1_accY1_accZ1_entr,accX2_accY2_accZ2_entr,accX3_accY3_accZ3_entr,mgX1_mgY1_mgZ1_entr,mgX2_mgY2_mgZ2_entr,mgX3_mgY3_mgZ3_entr
980.65308,-178.36034,126.2822,-338.752,-237.5296,-321.4976,918.53434,-296.92482,-39.12174,-337.216,37.536,-187.8784,957.45112,95.7578,-42.73782,-261.9072,-210.4448,-290.5664,8.68815648533,12.4949289211,4.36038650122,1.42247108934,1.31010985799,2.11436473675,3.6596829896,7.35074946299,7.36047960886,2.38093763043,2.43893747357,0.906543677933,2.63480008077,7.77077752609,5.54858481305,1.8473841398,1.76407963539,5.04727956824,980.636,-179.8585,125.9345,-338.88,-237.12,-321.92,918.1415,-296.521,-40.4735,-337.92,38.08,-187.52,956.968,95.16,-43.737,-262.4,-211.2,-290.24,941.718,-196.603,116.388,-340.8,-240.0,-324.8,912.316,-317.322,-53.558,-339.2,33.92,-189.12,952.576,74.176,-53.863,-264.32,-212.16,-297.92,1009.123,-141.215,134.322,-336.64,-235.84,-318.4,928.237,-276.025,-27.877,-332.16,45.76,-184.96,966.24,112.728,-31.11,-257.6,-205.44,-284.16,2.501,8.5095,2.684,0.96,0.64,1.28,2.5315,4.575,6.832,1.28,2.56,0.64,1.525,5.429,4.7275,1.44,0.8,4.96,-8744829.04898,-13636232.9881,4584170.2046,6192258.22732,-1796468.04221,-2046165.23744,-1125928.18797,581890.672106,-203162.086427,4023143.0144,-632748.3392,2755886.2848,5445286.0928,3167817.3184,3804915.6096,3818321.7152,-352617.472,3057030.7584,3029072.06555,2800565.38947,2783420.51597,823626.436608,451302.94272,592029.683712,0.110477123795,0.110477123795,0.110477123795,0.0554732137938,0.0552771237955,0.0560614837886
980.62502,-181.72022,121.49248,-339.84,-236.6976,-318.2144,917.80478,-297.05658,-42.91594,-337.4784,36.2944,-185.6128,957.56702,94.50608,-46.89436,-260.9088,-210.0224,-287.968,20.4682395985,28.4198430195,11.6067881401,2.17976145484,0.830620394645,3.34768944796,16.6818460709,25.4743136725,16.9450060152,1.32541821324,2.2592,2.27983774861,25.9124085229,34.8518065155,21.2082940236,1.68066729605,2.59451926954,5.10848705587,979.8735,-183.9455,123.281,-339.84,-236.48,-319.04,916.3725,-301.0045,-43.859,-336.64,34.88,-184.96,956.8765,92.171,-46.6345,-260.16,-211.2,-287.68,930.067,-245.464,76.738,-346.24,-238.4,-321.92,880.596,-351.787,-81.679,-339.52,33.6,-188.8,890.295,17.08,-111.569,-263.36,-213.12,-297.92,1038.83,-104.249,149.572,-337.28,-235.52,-310.72,964.044,-221.43,4.636,-336.32,40.64,-180.8,1015.223,177.266,-9.821,-258.24,-205.12,-279.36,5.612,13.725,3.66,0.96,0.64,1.6,3.66,6.1,8.5705,0.32,1.28,2.24,3.111,9.15,6.405,1.92,1.92,4.8,-8910853.03629,-13646592.0325,4491275.01913,5956654.90751,-1972024.18964,-2260733.29772,-1101423.01036,651089.595608,-189075.091138,4021933.6704,-612404.1216,2739932.5696,5406999.1424,3132088.7296,3756497.92,3766032.0768,-336789.9136,3023712.4608,3032308.33423,2800993.08508,2791202.91305,818382.096384,449019.37152,585432.096768,0.109677123795,0.109677123795,0.109677123795,0.0552215376005,0.0544048000085,0.057555618786
980.148,-184.96786,111.95208,-343.4688,-235.5072,-315.4112,917.01788,-293.36608,-49.23676,-338.6368,35.6672,-180.6784,956.01518,92.17466,-52.28798,-262.8608,-207.5008,-286.0736,22.18444793,29.5378321899,18.2237376571,4.4320219494,1.21593262971,3.99864809154,18.0301547621,26.1283331308,17.4458650316,2.20921473832,2.41527724289,3.77431284342,27.0153867059,36.1117020261,23.0608132194,3.53866180356,3.08939077489,4.93775242798,977.1895,-187.148,118.218,-344.32,-235.52,-313.92,915.0,-293.4405,-52.3685,-339.52,34.24,-180.8,955.565,90.0665,-51.5145,-261.76,-206.72,-287.68,930.067,-245.464,63.013,-351.04,-237.44,-321.92,880.596,-351.787,-81.679,-342.4,32.64,-184.96,890.295,17.08,-111.569,-268.16,-213.12,-292.8,1038.83,-104.249,149.572,-337.28,-233.92,-310.08,964.044,-221.43,4.636,-336.32,40.64,-173.76,1015.223,177.266,-9.821,-258.24,-203.2,-278.4,12.871,19.459,8.9365,4.48,0.96,3.84,10.858,12.2915,7.9605,2.88,1.6,2.4,13.969,16.2565,13.3285,3.52,1.28,4.8,-9067352.89712,-13466804.5462,4371337.52941,5482163.99795,-2260707.22095,-2515629.95415,-1031024.83833,735546.643334,-204758.812179,4044219.2896,-603749.6832,2726904.832,5416233.472,3058830.7456,3759949.5168,3714144.768,-322436.7104,2967717.888,3027399.65168,2792165.52645,2783282.73731,818867.380224,445850.025984,582110.803968,0.109677123795,0.109677123795,0.109677123795,0.0555894114159,0.0550422512259,0.0554008900068
980.82632,-188.34116,105.40312,-346.2144,-235.6992,-315.6864,917.44122,-292.31932,-55.41728,-340.832,33.5872,-178.656,956.2543,88.53052,-56.2664,-265.3248,-206.0544,-285.7792,10.8492483877,15.8845787824,15.8139054198,2.85632222272,1.91589962159,4.06500271095,9.66285048066,9.95951720605,6.52262295105,2.02005940507,1.72439327301,2.97531174837,12.4780670206,15.3445227312,11.91488502,2.34977636383,1.41502248745,4.93066317649,980.392,-189.0085,108.519,-346.24,-235.52,-314.56,916.891,-289.1095,-54.534,-339.84,33.6,-179.2,953.369,89.5175,-54.29,-265.92,-206.72,-289.6,955.931,-214.842,63.013,-351.04,-240.0,-321.6,900.299,-317.505,-69.662,-343.68,30.72,-184.96,938.18,56.547,-76.189,-268.16,-208.0,-290.56,1004.914,-156.038,128.283,-342.72,-233.92,-310.08,937.875,-280.234,-44.286,-335.68,35.84,-173.76,986.37,109.983,-26.291,-260.8,-203.2,-278.4,7.1065,13.725,11.041,1.92,1.6,3.84,7.015,5.856,3.6905,1.92,1.28,2.24,7.442,13.0235,9.638,0.64,0.64,0.96,-9237289.73547,-13411639.1882,4227401.31624,5164656.08758,-2543787.39744,-2692849.55975,-987339.044353,811101.656243,-241588.001318,4079989.5552,-572425.8304,2733487.104,5464321.2288,3044350.976,3791321.088,3720407.8592,-299908.5056,2944169.5744,3027667.7577,2791365.47759,2777876.90409,825314.340864,447685.275648,583671.754752,0.109677123795,0.109677123795,0.109677123795,0.0554732137938,0.0549595287877,0.0556964400353
981.66812,-185.51564,106.6829,-343.2512,-237.824,-316.4096,919.11994,-290.86752,-52.10864,-340.0384,31.8592,-181.0752,957.20102,89.21616,-51.54622,-262.7456,-208.16,-286.4384,6.9009722464,14.7693764347,9.9259071792,3.22334524369,1.71371876339,2.77961217439,6.94471763115,9.87115291593,6.89318958323,2.47282782255,2.41777735948,3.05194117899,11.5218242314,17.1797364268,11.3522982401,2.66338443339,2.05224559934,6.33879211207,981.246,-184.0065,107.848,-342.88,-238.4,-316.48,918.1415,-288.5605,-51.85,-340.0,32.64,-181.44,953.857,87.3825,-51.362,-262.08,-207.04,-289.28,967.765,-214.842,83.509,-351.04,-240.0,-321.6,906.216,-317.505,-69.662,-343.68,25.28,-184.96,942.816,56.547,-73.749,-266.56,-210.56,-293.12,997.472,-157.319,124.989,-339.84,-233.92,-310.08,936.533,-274.378,-37.393,-335.68,35.2,-176.96,986.37,126.148,-28.975,-259.52,-205.44,-273.92,3.8735,12.1695,6.832,2.4,1.28,1.6,3.904,7.1675,5.063,0.16,1.6,3.2,7.1065,14.884,7.259,2.24,1.6,3.84,-9105092.34333,-13369006.9805,4262492.34442,5236354.34352,-2395674.85294,-2470259.0123,-983354.839418,759287.676377,-222097.589368,4081512.3456,-541740.4416,2734434.6112,5430272.3072,3078315.6224,3762982.7072,3762432.9216,-288383.3856,2981279.5392,3029501.61958,2796881.62045,2782221.29743,823553.18784,448351.875072,583392.835584,0.109677123795,0.109677123795,0.109677123795,0.0549595287877,0.0551492138136,0.0556964400353
981.15084,-180.14764,107.90168,-342.5152,-239.0784,-314.4704,919.15898,-287.737,-48.87808,-340.064,29.248,-181.408,956.09082,90.60452,-49.51004,-261.7024,-209.5424,-285.9328,3.71068891372,10.4403388791,9.32367901086,1.78600138858,1.20183752646,2.08961715154,3.82960876064,8.13969517857,4.5448240663,2.51581875341,2.80214774771,2.34736959169,6.61345661115,13.4976967046,8.10739119806,2.2397165535,1.89497288635,6.1670268493,981.246,-178.791,107.2685,-343.04,-239.04,-314.56,919.758,-285.541,-49.5625,-340.16,30.08,-180.16,955.443,91.012,-51.423,-260.8,-210.24,-289.28,972.706,-206.424,92.903,-344.64,-241.28,-316.8,909.266,-307.867,-56.852,-343.36,25.28,-184.96,945.012,65.758,-60.329,-266.88,-212.48,-293.12,989.298,-157.319,128.771,-339.84,-237.44,-310.4,927.383,-274.378,-37.393,-335.68,32.64,-178.56,972.401,126.148,-28.975,-259.52,-206.4,-273.92,3.0805,6.466,6.3135,1.28,0.64,0.64,2.318,5.3375,2.4095,2.24,2.56,1.6,4.636,9.7905,5.7035,0.64,1.12,3.84,-8837527.97403,-13223834.3832,4327696.27581,5293057.99646,-2246729.25469,-2368562.14366,-969971.429414,703457.550512,-219874.883507,4094436.7616,-497202.3808,2741991.7312,5385465.856,3084446.3104,3741542.2976,3759113.6256,-265527.9104,2995731.2512,3020887.84937,2790409.36306,2775185.20383,820127.330304,448282.570752,582601.107456,0.109677123795,0.109677123795,0.109677123795,0.0544048000085,0.0557687638222,0.0561442062268
981.65226,-176.34246,107.26972,-343.9936,-238.816,-311.4688,920.27528,-285.35678,-48.9708,-341.44,25.792,-179.584,956.49952,91.43778,-52.10254,-261.9648,-210.7136,-284.7552,6.50815526493,11.8939239113,10.5165715346,0.537333267163,1.632,2.7285400052,6.85888774085,7.73146535216,5.77137373248,2.59496127139,2.56639201994,1.73627647568,7.96099723964,7.70602152421,7.13266100753,2.0755743687,3.48505710714,3.33354000426,981.7035,-178.2115,105.1945,-344.0,-239.04,-312.64,920.673,-283.9245,-50.691,-342.4,25.92,-179.2,956.7545,91.012,-51.6365,-260.8,-209.92,-284.16,969.229,-200.568,85.644,-344.64,-241.28,-316.8,907.558,-302.926,-56.852,-344.32,22.08,-182.08,934.642,77.348,-63.501,-266.88,-217.6,-289.92,1001.681,-147.681,128.771,-343.04,-236.16,-306.56,942.023,-268.644,-34.404,-336.32,30.08,-176.0,978.44,117.425,-30.683,-259.52,-206.4,-273.92,3.904,6.3135,7.076,0.64,1.12,1.92,3.8735,4.6665,1.403,1.92,0.96,0.96,2.8975,3.904,3.2025,0.32,1.6,2.24,-8656728.66969,-13131798.0343,4371326.45572,5263881.50895,-2254687.56948,-2492009.36616,-942831.608924,699882.25743,-236287.942874,4107583.6928,-440262.8608,2760100.6592,5357160.1408,3065957.1712,3729765.6832,3719223.7056,-231708.672,3000184.6272,3019617.10614,2792620.05233,2778421.52743,817163.667456,448539.746304,582416.603136,0.109677123795,0.109677123795,0.109677123795,0.0534653937903,0.0554732137938,0.0561442062268
1043.72952,-172.43724,-2.14232,-344.768,-239.6352,-301.4144,970.39044,-225.4804,-122.72102,-344.7872,15.5456,-170.0672,968.06512,115.97808,-108.46166,-261.0816,-215.2576,-276.7488,77.1346844615,26.3159524726,133.539315618,2.88426351085,3.25080312538,17.7367591358,61.5381012067,76.3621000133,94.5500965689,5.97782269392,14.6182346622,18.9024636532,32.9602657378,36.4630285477,92.8789929456,1.26493535013,5.72842545906,18.8911001945,999.2105,-175.863,86.5285,-344.32,-239.36,-306.56,939.4915,-271.9685,-59.2005,-342.4,22.72,-178.88,960.9635,98.21,-58.6515,-261.12,-215.36,-281.92,969.229,-242.109,-246.196,-358.4,-245.44,-313.92,907.558,-302.926,-299.205,-358.4,-18.24,-180.8,863.638,79.605,-341.478,-263.36,-232.64,-287.36,1196.393,-114.619,125.599,-341.44,-226.24,-198.08,1101.904,-76.799,-34.404,-336.32,26.88,-123.84,1041.575,213.683,-30.683,-258.88,-209.6,-205.76,25.681,14.274,34.1295,0.32,0.8,6.08,25.4675,18.91,21.045,2.24,3.2,1.92,15.0365,12.2305,12.9625,0.32,4.16,4.16,-8968586.06295,-10731821.7686,5616410.67875,-608579.183669,-6217155.63553,-5220216.83909,-6912.088669,1029673.81393,-749980.383729,4130685.0304,-263809.8432,2810090.9056,5193568.6656,2926605.1072,3612587.2128,3612685.6192,-145576.2432,2974026.5472,3430756.61973,3078351.88367,2920222.08657,802422.368256,445948.38528,574441.869312,0.109677123795,0.109677123795,0.109677123795,0.0552048000085,0.0551145750129,0.0550422512259
990.9938,-165.83338,-158.32184,-344.1088,-222.336,-211.2,892.56908,-63.15086,-306.90808,-347.616,-46.3552,-79.3024,827.0014,136.75346,-370.9776,-248.128,-222.7584,-187.0144,141.264244105,53.0647594767,107.626989537,8.25912746965,21.9288507679,88.776097684,150.61231953,138.828915034,129.661077722,9.18221585457,58.3017522289,91.040459809,171.535260389,28.5751243197,229.523688951,16.6046393517,7.05210305086,92.1576464144,1014.7655,-169.7325,-166.8045,-343.36,-226.24,-198.08,940.986,-92.232,-297.7715,-346.88,-18.24,-123.84,856.4095,133.895,-354.1355,-258.88,-220.8,-205.76,763.659,-258.396,-340.929,-358.4,-245.44,-308.16,632.57,-278.831,-514.291,-358.4,-129.92,-180.16,543.266,83.997,-711.138,-263.36,-232.64,-283.84,1196.393,-53.985,103.7,-327.36,-182.72,-87.04,1101.904,211.426,-61.549,-331.2,22.72,63.68,1041.575,213.683,-43.066,-215.04,-212.8,-41.28,116.1135,32.1775,73.0475,5.44,16.8,102.4,114.7105,69.052,107.0245,6.72,40.96,56.32,132.4615,13.42,237.29,4.48,5.44,76.48,-8344199.1001,-3691109.77259,5662983.17987,-7542003.79504,-12927930.8816,-13449315.3327,1153868.95371,111403.87483,-2566881.37464,3830627.6352,801128.0384,2762283.008,3649148.0064,1388186.112,2392436.736,2443007.7952,-80678.7072,2066057.6256,3206970.75246,2860889.09034,2769537.63361,662639.659008,423138.994176,464945.01888,0.109677123795,0.109677123795,0.109677123795,0.0544048000085,0.0544048000085,0.0572564938472
850.82434,-130.6742,-334.92294,-334.6496,-194.304,-108.0,708.5272,146.09378,-507.51024,-334.1312,-119.296,43.7312,609.06548,120.29688,-668.41604,-222.5472,-220.2752,-67.7888,74.3950192173,56.7406956369,146.73354888,11.1628714872,14.5093801384,37.8699010825,91.4875079739,131.89233545,104.472908564,15.5465155762,28.1263071163,54.6121270283,97.1371948202,20.2444832581,118.446955578,16.7406445563,8.0484319566,54.192445844,834.1445,-112.118,-350.872,-328.0,-187.2,-89.92,659.6845,213.1645,-517.3105,-331.2,-129.92,63.68,551.1655,123.525,-713.9135,-215.04,-220.8,-41.28,763.659,-258.396,-511.424,-358.4,-226.24,-198.08,632.509,-131.272,-630.374,-358.4,-140.48,-123.84,532.042,75.762,-779.153,-261.44,-232.64,-205.76,1071.587,-53.985,-88.267,-323.52,-182.72,-82.24,952.637,270.23,-297.741,-318.72,-18.24,88.0,849.181,158.173,-366.793,-206.72,-210.56,-23.04,28.1515,26.474,137.8905,4.48,2.56,3.52,20.008,52.3685,93.94,12.48,10.56,24.32,10.7055,11.529,58.8955,8.32,9.28,18.24,-5726531.73511,4605470.39188,3708401.5982,-13906425.2243,-17575001.5288,-19795949.1131,1885836.21086,-4366661.22592,-3946870.74662,3259132.416,1973064.4992,2457382.5024,1827462.5536,-690106.368,798986.0352,1076019.712,-337047.6544,765938.3808,2650308.11884,2452802.91087,2568261.7674,489532.981248,395408.64,317776.766976,0.109677123795,0.109677123795,0.109677123795,0.0551145750129,0.0534653937903,0.0572230186633
828.27264,-104.29658,-484.8036,-325.4016,-185.152,-85.8112,653.9139,260.3358,-608.00286,-319.4688,-143.5456,84.0384,541.5519,104.53692,-767.28972,-207.3984,-212.4288,-30.0096,14.3100152617,12.0426872351,38.9936143495,1.90891734761,1.90500813647,2.69208071201,8.75690003654,15.0885494478,25.7594898125,2.69834959929,5.26284339877,3.64569190141,5.98263233786,13.1455271174,14.0129267978,3.69299410235,2.40605955039,4.0589776841,832.4365,-107.5735,-494.161,-324.8,-184.96,-86.08,654.1335,264.1605,-618.6315,-318.88,-142.72,84.48,542.29,102.419,-772.992,-207.68,-212.48,-30.4,782.63,-131.699,-526.735,-328.32,-187.2,-89.92,632.509,214.903,-630.374,-331.2,-150.72,63.68,531.676,75.762,-779.153,-215.04,-220.8,-41.28,848.327,-66.734,-360.815,-323.52,-179.84,-82.24,669.475,282.979,-520.33,-316.48,-129.92,88.0,554.795,136.03,-716.689,-202.88,-209.6,-23.04,7.442,5.5815,16.104,1.28,1.44,1.6,6.4965,7.625,7.2285,0.8,5.44,0.64,5.307,6.8015,3.2635,4.16,1.92,2.08,-4324861.40591,8517004.01083,2829612.97611,-20102225.159,-19886976.1594,-20777400.9699,2545479.24312,-7930644.06423,-4003923.19122,3012305.92,2292470.5792,2203162.8288,1396278.6816,-1342127.0016,311503.6672,794320.0768,-603136.6144,319070.5152,2801454.53447,2598040.48224,2680034.70403,442636.640256,389329.127424,267229.710336,0.109677123795,0.109677123795,0.109677123795,0.0549595287877,0.0534653937903,0.0543324762216
828.39098,-116.66372,-505.77906,-326.2144,-181.5488,-84.896,655.21198,263.6542,-619.05972,-317.5424,-147.2832,84.3712,540.15134,95.9286,-774.4621,-206.592,-210.5408,-26.5472,9.57291710293,11.2299673963,12.7676553281,2.44383645934,4.29973796411,3.0278494018,7.08759826878,9.64300224619,6.29435161725,2.03741263371,2.0357735041,2.12033265315,5.19157536249,9.84673782732,2.85874012285,2.53103615146,3.09485498206,4.62749653268,826.3365,-113.2465,-508.679,-325.76,-180.48,-85.44,653.7065,263.52,-620.37,-316.8,-146.72,85.12,540.948,98.2405,-774.7305,-207.68,-210.56,-28.48,812.825,-143.106,-526.735,-329.6,-187.2,-87.68,643.733,239.913,-631.594,-320.64,-150.72,80.64,531.676,71.492,-780.129,-209.28,-214.08,-31.04,848.327,-98.088,-478.118,-323.52,-175.36,-76.48,669.475,282.979,-600.728,-313.6,-144.32,86.72,549.366,115.9,-765.794,-202.88,-203.84,-17.28,7.442,8.357,10.797,2.24,4.48,1.76,5.49,7.7775,3.355,1.6,1.76,1.28,4.27,6.1305,1.6165,1.28,2.56,2.56,-4829624.65609,8639722.45688,2590717.21876,-20953588.0203,-20281511.341,-20916537.9489,2950528.37439,-8161198.65309,-3714223.06177,2960712.3968,2338497.1264,2174743.8592,1384831.5904,-1339451.1872,273935.36,770583.7568,-621181.952,279490.3552,2868105.78833,2646702.15973,2702668.1815,439850.28096,388970.422272,263249.504256,0.110477123795,0.110477123795,0.110477123795,0.0552215376005,0.0544048000085,0.0561442062268
828.07866,-131.17928,-509.86972,-326.9632,-177.0752,-82.7136,656.8541,255.12152,-625.80876,-317.0112,-143.5648,85.4336,544.39572,82.5086,-775.05258,-208.0896,-207.264,-22.9824,11.1798300463,8.98886893005,12.7784575126,1.99794838772,2.13970674626,3.61542791935,8.08890591428,7.745073121,7.87697192469,2.46014035372,3.15926715553,1.45026033525,7.5191029865,9.95505048907,4.22733591327,0.760065681372,3.61769871603,3.68913787219,830.82,-132.614,-511.485,-327.36,-176.96,-82.56,656.2075,254.2785,-623.6945,-316.8,-144.32,85.76,543.3575,82.655,-775.2185,-208.0,-205.44,-24.0,804.59,-146.156,-533.811,-329.6,-180.48,-87.68,638.914,239.12,-644.953,-320.64,-147.2,82.88,530.456,64.416,-783.911,-208.96,-214.08,-28.48,848.571,-108.092,-476.776,-323.2,-174.72,-76.48,670.756,277.672,-611.769,-313.6,-138.88,88.96,559.492,102.297,-766.892,-206.72,-203.52,-17.28,9.272,7.2285,8.601,0.96,2.24,1.92,5.9475,6.0085,5.063,1.92,2.88,0.8,5.2155,7.015,3.111,0.64,1.92,4.48,-5430947.83766,8380028.54585,2245151.05951,-21116223.959,-20555232.8043,-21097120.3524,3344586.73215,-7982940.64663,-3197603.1837,2894831.616,2275489.9968,2156514.6112,1352420.1472,-1354041.5488,239216.9472,732262.4,-613272.3712,238155.776,2889775.43809,2665105.09797,2712163.14331,435371.225088,385271.967744,260445.339648,0.110477123795,0.110477123795,0.110477123795,0.0555894114159,0.0544048000085,0.055555936232
824.7017,-136.77542,-514.75704,-327.2448,-174.0032,-81.0368,654.0542,253.25248,-630.05558,-317.5296,-140.9984,87.5584,542.9366,73.28296,-776.64102,-206.8992,-203.7184,-19.9616,12.8046555756,8.9981123778,12.5383582736,2.43684569885,3.0063382644,2.25236359409,9.13357218617,5.82272962189,8.68393471899,2.4151330895,1.77925755303,2.36876960467,8.4161432735,7.0492647275,4.96151201345,1.87920391656,2.15888801006,4.01361650385,825.7265,-135.42,-517.4325,-327.04,-174.72,-80.96,653.9505,253.7905,-629.9165,-317.12,-140.48,88.96,541.863,73.566,-777.079,-206.72,-203.84,-19.52,802.15,-160.43,-533.811,-330.88,-180.48,-84.8,637.877,239.12,-644.953,-320.96,-144.32,84.16,530.456,59.719,-785.375,-208.96,-208.0,-25.28,848.571,-122.488,-476.776,-323.2,-169.6,-76.48,670.756,268.949,-611.769,-313.6,-138.88,90.56,559.492,89.67,-766.892,-203.2,-200.96,-12.48,11.4375,6.161,8.784,1.28,2.24,1.6,6.893,4.3615,7.3505,2.24,1.6,1.6,6.4355,4.148,3.9345,1.28,0.64,1.6,-5641718.58768,8282332.36245,1989578.64343,-21231571.6808,-20607160.9519,-21083696.7817,3521139.06198,-7978512.05383,-2845678.26709,2846784.7168,2238453.0432,2107612.4672,1325977.1904,-1390127.616,206831.7184,704922.0096,-617316.352,203654.7584,2892652.06616,2667259.45829,2710400.87398,431859.85536,385160.036352,254193.696768,0.110477123795,0.110477123795,0.110477123795,0.0554732137938,0.0548872050008,0.0557687638222
818.45286,-142.07144,-518.56588,-329.5488,-170.0544,-80.736,648.17258,254.16138,-633.0153,-317.056,-141.4528,89.5296,537.43928,68.35904,-779.9521,-206.7072,-203.2896,-19.1616,7.23066746576,10.7733319751,7.52885160072,1.6815809704,2.02293663766,2.82561993198,5.09217083017,6.2034821476,7.27277856187,1.88772879408,2.32255638468,0.875865195107,5.49168388398,6.23228686105,3.72504280378,1.96111706943,2.12557094448,3.22082185785,819.9925,-143.9295,-518.8355,-330.24,-169.6,-79.68,649.3145,255.0715,-634.4305,-316.16,-142.08,89.92,536.861,69.5095,-780.556,-206.4,-203.52,-20.16,802.15,-161.711,-531.432,-331.2,-174.72,-84.8,637.694,239.913,-642.086,-320.96,-146.24,88.0,525.637,54.778,-785.802,-209.28,-206.72,-22.4,832.101,-122.488,-501.786,-326.4,-168.0,-77.12,657.092,268.949,-617.076,-314.88,-137.92,90.56,547.475,79.666,-772.626,-203.2,-200.96,-12.48,4.819,8.3265,6.1915,0.8,1.6,1.28,3.3245,4.3005,5.063,0.32,1.6,0.64,4.6665,4.3615,2.623,1.92,1.92,1.28,-5816285.75285,8236687.77454,1836063.12135,-21222852.4661,-20516273.6218,-20959012.9369,3685072.56172,-8043923.9854,-2665462.06578,2801935.872,2242386.7392,2101173.8624,1330332.3648,-1419301.1712,198317.056,686484.48,-633228.9024,194920.8576,2877554.94254,2656654.13185,2705766.2768,432162.349056,385676.027904,253321.29792,0.109677123795,0.109677123795,0.109677123795,0.0550422512259,0.0554008900068,0.055555936232
816.04214,-146.78796,-522.55406,-329.7856,-167.9424,-81.0432,645.51664,255.05808,-635.87132,-315.3856,-141.2928,90.4448,534.61498,66.06056,-782.935,-207.136,-203.744,-20.0256,6.49272503656,6.19786128583,7.31245457944,0.972905257463,1.96709182297,2.44862527962,4.8605718666,6.09520400262,3.98326992025,0.912061752295,3.0854439162,1.68085007065,5.14401379271,5.15357170576,2.90154885535,1.53633329717,1.86617898391,2.57999392247,816.5155,-146.0035,-523.4715,-330.24,-168.0,-81.6,646.0815,256.2915,-636.1385,-315.84,-142.08,90.24,534.36,65.88,-782.63,-206.88,-204.16,-20.16,800.259,-161.711,-536.007,-331.2,-170.88,-84.48,635.437,239.913,-643.367,-316.48,-146.24,88.0,525.637,54.778,-787.876,-209.92,-206.72,-23.36,825.086,-132.98,-508.374,-328.32,-164.48,-77.12,655.994,265.533,-627.446,-313.6,-137.28,94.08,544.364,76.372,-776.225,-204.8,-200.96,-15.68,4.88,4.575,5.612,0.96,1.28,2.56,4.087,2.989,3.0805,0.64,2.24,0.32,4.3005,4.1175,2.5925,1.28,1.6,2.24,-5989893.23118,8232070.70936,1765422.46663,-21322479.3425,-20523764.5901,-20928205.4681,3834721.7862,-8109220.45434,-2585918.38646,2769282.9696,2228163.2768,2110141.1328,1336304.8448,-1426210.6112,207507.0464,680486.0928,-638867.2512,204050.2272,2882004.7981,2658466.0062,2709677.48345,430626.011136,382875.512832,254491.392,0.109677123795,0.109677123795,0.109677123795,0.0551145750129,0.0557687638222,0.0577933874493
